200304220159-012	1019	1019	2003/4/22	15	1017389	1	45	45
200304220159-012	1019	1019	2003/4/22	16	1018219	1	17.1	17.1
200304220162-012	1019	1019	2003/4/22	1	1044202	1	2.5	2.5
200304220162-012	1019	1019	2003/4/22	2	1001903	2	1.3	2.6
200304220162-012	1019	1019	2003/4/22	3	1017039	0.458	17.5	8.015
200304220162-012	1019	1019	2003/4/22	4	1005113	1	2.75	2.75
200304220163-012	1019	1019	2003/4/22	1	1005360	1	1.6	1.6
200304220163-012	1019	1019	2003/4/22	2	1014750	2	0.5	1
200304220163-012	1019	1019	2003/4/22	3	1014753	1	0.5	0.5
200304220163-012	1019	1019	2003/4/22	4	1005113	2	2.75	5.5
200304220163-012	1019	1019	2003/4/22	5	1022498	0.448	12	5.376
200304220164-012	1019	1019	2003/4/22	1	1046129	1	9.6	9.6
200304220164-012	1019	1019	2003/4/22	2	1033405	1	6.5	6.5
200304220164-012	1019	1019	2003/4/22	3	1020888	1	14.5	14.5
200304220165-012	1019	1019	2003/4/22	1	1001809	1	8.2	8.2
200304220165-012	1019	1019	2003/4/22	2	1039935	1	4.6	4.6
200304220165-012	1019	1019	2003/4/22	3	1039870	1	3.9	3.9
200304220165-012	1019	1019	2003/4/22	4	1020603	6	4.8	28.8
200304220166-012	1019	1019	2003/4/22	1	1048516	1	2.8	2.8
200304220166-012	1019	1019	2003/4/22	2	1002346	2	2	4
200304220167-012	1019	1019	2003/4/22	1	1000848	24	1.9	45.6
200304220167-012	1019	1019	2003/4/22	2	1035455	1	10.95	10.95
200304220168-012	1019	1019	2003/4/22	1	1040560	1	2	2
200304220168-012	1019	1019	2003/4/22	3	1021779	0.178	24.8	4.4144
200304220168-012	1019	1019	2003/4/22	4	1030966	0.254	23.8	6.0452
200304220168-012	1019	1019	2003/4/22	6	1004995	2	2.1	4.2
200304220168-012	1019	1019	2003/4/22	7	1042145	1	13.7	13.7
200304220168-012	1019	1019	2003/4/22	9	1011142	1	2.3	2.3
200304220169-012	1019	1019	2003/4/22	1	1001736	1	3	3
200304220169-012	1019	1019	2003/4/22	2	1007650	1	4.2	4.2
200304220169-012	1019	1019	2003/4/22	3	1014751	3	3	9
200304220169-012	1019	1019	2003/4/22	4	1002521	2	2.2	4.4
200304220169-012	1019	1019	2003/4/22	6	1047047	2	3.7	7.4
200304220170-012	1019	1019	2003/4/22	1	1037678	1	12	12
200304220170-012	1019	1019	2003/4/22	2	1002475	2	2.8	5.6
200304220170-012	1019	1019	2003/4/22	3	1022424	0.522	24	12.528
200304220170-012	1019	1019	2003/4/22	4	1033398	1	4	4
200304220170-012	1019	1019	2003/4/22	5	1015610	1	4.1	4.1
200304220170-012	1019	1019	2003/4/22	6	1004697	1	5.9	5.9
200304220172-012	1019	1019	2003/4/22	3	1002750	1	8.4	8.4
200304220172-012	1019	1019	2003/4/22	5	1002091	1	18.8	18.8
200304220172-012	1019	1019	2003/4/22	6	1048638	1	4.6	4.6
200304220172-012	1019	1019	2003/4/22	7	1048684	1	2.4	2.4
200304220172-012	1019	1019	2003/4/22	8	1046117	1	3.5	3.5
200304220172-012	1019	1019	2003/4/22	9	1037799	1	3.8	3.8
200304220172-012	1019	1019	2003/4/22	10	1033692	1	6.7	6.7
200304220172-012	1019	1019	2003/4/22	11	1009042	1	1.05	1.05
200304220172-012	1019	1019	2003/4/22	12	1004748	1	2.4	2.4
200304220172-012	1019	1019	2003/4/22	13	1006189	1	43.9	43.9
200304220173-012	1019	1019	2003/4/22	1	1004855	24	2.2	52.8
200304220173-012	1019	1019	2003/4/22	2	1037741	2	8	16
200304220173-012	1019	1019	2003/4/22	3	1038285	2	31.7	63.4
200304220173-012	1019	1019	2003/4/22	4	1024167	1	16.5	16.5
200304220173-012	1019	1019	2003/4/22	5	1015691	1	18.8	18.8
200304220173-012	1019	1019	2003/4/22	6	1018259	1	12	12
200304220173-012	1019	1019	2003/4/22	7	1034634	2	6.2	12.4
200304220173-012	1019	1019	2003/4/22	8	1042579	2	9.8	19.6
200304220174-012	1019	1019	2003/4/22	1	1039100	1	6.3	6.3
200304220174-012	1019	1019	2003/4/22	2	1039102	1	6.3	6.3
200304220174-012	1019	1019	2003/4/22	3	1011399	1	15.2	15.2
200304220174-012	1019	1019	2003/4/22	4	1032948	1	4	4
200304220175-012	1019	1019	2003/4/22	1	1036509	1	7.5	7.5
200304220175-012	1019	1019	2003/4/22	2	1005561	2	4	8
200304220175-012	1019	1019	2003/4/22	3	1004995	4	2.1	8.4
200304220176-012	1019	1019	2003/4/22	1	1012171	1	7.2	7.2
200304220176-012	1019	1019	2003/4/22	3	1029114	1	4.9	4.9
200304220176-012	1019	1019	2003/4/22	4	1044678	1	0.5	0.5
200304220176-012	1019	1019	2003/4/22	5	1044677	1	0.5	0.5
200304220176-012	1019	1019	2003/4/22	6	1047263	1	5.2	5.2
200304220176-012	1019	1019	2003/4/22	7	1007167	1	2.4	2.4
200304220176-012	1019	1019	2003/4/22	8	1028426	1	2.8	2.8
200304220176-012	1019	1019	2003/4/22	9	1004805	24	1.7	40.8
200304220177-012	1019	1019	2003/4/22	1	1005653	1	25	25
200304220178-012	1019	1019	2003/4/22	1	1014822	1	3.8	3.8
200304220178-012	1019	1019	2003/4/22	2	1014818	1	3.8	3.8
200304220178-012	1019	1019	2003/4/22	3	1001637	1	4.8	4.8
200304220178-012	1019	1019	2003/4/22	4	1001840	1	9.7	9.7
200304220178-012	1019	1019	2003/4/22	5	1008458	1	3.6	3.6
200304220178-012	1019	1019	2003/4/22	6	1005961	1	6.9	6.9
200304220178-012	1019	1019	2003/4/22	7	1005983	1	7.3	7.3
200304220178-012	1019	1019	2003/4/22	8	1008028	1	3.65	3.65
200304220178-012	1019	1019	2003/4/22	9	1006169	1	6	6
200304220179-012	1019	1019	2003/4/22	2	1004023	5	4.5	22.5
200304220179-012	1019	1019	2003/4/22	3	1048985	1	58.8	58.8
200304220180-012	1019	1019	2003/4/22	1	1038321	1	45.9	45.9
200304220181-012	1019	1019	2003/4/22	1	1048385	2	1.9	3.8
200304220181-012	1019	1019	2003/4/22	2	1023652	1	3.5	3.5
200304220181-012	1019	1019	2003/4/22	3	1009889	1	3.4	3.4
200304220181-012	1019	1019	2003/4/22	4	1000687	1	0.8	0.8
200304220181-012	1019	1019	2003/4/22	5	1035352	3	1	3
200304220181-012	1019	1019	2003/4/22	6	1035508	1	1.8	1.8
200304220181-012	1019	1019	2003/4/22	7	1005105	1	3.4	3.4
200304220181-012	1019	1019	2003/4/22	8	1003480	1	1.3	1.3
200304220181-012	1019	1019	2003/4/22	10	1022186	0.394	14	5.516
200304220181-012	1019	1019	2003/4/22	11	1006257	1	2.9	2.9
200304220181-012	1019	1019	2003/4/22	13	1010800	1	1.5	1.5
200304220181-012	1019	1019	2003/4/22	14	1002303	1	1.35	1.35
200304220181-012	1019	1019	2003/4/22	15	1002515	1	2.2	2.2
200304220181-012	1019	1019	2003/4/22	16	1033435	0.302	13.2	3.9864
200304220181-012	1019	1019	2003/4/22	17	1004051	1	4.9	4.9
200304220181-012	1019	1019	2003/4/22	18	1039720	3	7.7	23.1
200304220182-012	1019	1019	2003/4/22	1	1040498	1	3.6	3.6
200304220182-012	1019	1019	2003/4/22	2	1033947	1	2.75	2.75
200304220182-012	1019	1019	2003/4/22	3	1021065	3	2.8	8.4
200304220183-012	1019	1019	2003/4/22	2	1008127	1	1.2	1.2
200304220183-012	1019	1019	2003/4/22	3	1013694	1	1.6	1.6
200304220183-012	1019	1019	2003/4/22	5	1014332	2	0.8	1.6
200304220183-012	1019	1019	2003/4/22	9	1036505	4	0.75	3
200304220184-012	1019	1019	2003/4/22	1	1038320	1	3.1	3.1
200304220184-012	1019	1019	2003/4/22	2	1011328	1	2.8	2.8
200304220185-012	1019	1019	2003/4/22	1	1001090	4	1.9	7.6
200304220185-012	1019	1019	2003/4/22	3	1046511	4	3.8	15.2
200304220185-012	1019	1019	2003/4/22	5	1013668	1	25.2	25.2
200304220186-012	1019	1019	2003/4/22	1	1014447	48	1.7	81.6
200304220187-012	1019	1019	2003/4/22	1	1048614	1	3.2	3.2
200304220187-012	1019	1019	2003/4/22	2	1032854	2	3.2	6.4
200304220187-012	1019	1019	2003/4/22	3	1041162	24	2.2	52.8
200304220188-012	1019	1019	2003/4/22	2	1028426	1	2.8	2.8
200304220188-012	1019	1019	2003/4/22	3	1040559	1	2.6	2.6
200304220189-012	1019	1019	2003/4/22	1	1036505	4	0.75	3
200304220189-012	1019	1019	2003/4/22	2	1003465	1	5.4	5.4
200304220189-012	1019	1019	2003/4/22	6	1000848	16	1.9	30.4
200304220190-012	1019	1019	2003/4/22	1	1005027	1	6.8	6.8
200304220191-012	1019	1019	2003/4/22	1	1004870	1	2.4	2.4
200304220191-012	1019	1019	2003/4/22	2	1026954	1	5	5
200304220192-012	1019	1019	2003/4/22	1	1004814	24	1.65	39.6
200304220192-012	1019	1019	2003/4/22	2	1047696	1	7.8	7.8
200304220193-012	1019	1019	2003/4/22	1	1023462	24	1	24
200304220193-012	1019	1019	2003/4/22	3	1008453	1	2.45	2.45
200304220193-012	1019	1019	2003/4/22	4	1002452	1	1	1
200304220193-012	1019	1019	2003/4/22	5	1018535	1	4.4	4.4
200304220193-012	1019	1019	2003/4/22	6	1048410	1	4.8	4.8
200304220193-012	1019	1019	2003/4/22	7	1047048	1	3.2	3.2
200304220193-012	1019	1019	2003/4/22	8	1047049	1	3.2	3.2
200304220193-012	1019	1019	2003/4/22	9	1002245	1	6.8	6.8
200304220193-012	1019	1019	2003/4/22	10	1032817	1	4.8	4.8
200304220193-012	1019	1019	2003/4/22	11	1002546	1	4.5	4.5
200304220193-012	1019	1019	2003/4/22	12	1048669	2	1.4	2.8
200304220193-012	1019	1019	2003/4/22	13	1004995	4	2.1	8.4
200304220193-012	1019	1019	2003/4/22	14	1008152	1	1.9	1.9
200304220193-012	1019	1019	2003/4/22	15	1041020	1	1.5	1.5
200304220194-012	1019	1019	2003/4/22	1	1036125	1	5.7	5.7
200304220194-012	1019	1019	2003/4/22	2	1027545	1	4.8	4.8
200304220196-012	1019	1019	2003/4/22	1	1026294	1	2	2
200304220196-012	1019	1019	2003/4/22	2	1036698	1	4.8	4.8
200304220197-012	1019	1019	2003/4/22	1	1003685	1	4.7	4.7
200304220198-012	1019	1019	2003/4/22	1	1004805	24	1.7	40.8
200304220199-012	1019	1019	2003/4/22	1	1004517	1	5.2	5.2
200304220199-012	1019	1019	2003/4/22	3	1006167	5	3.2	16
200304220199-012	1019	1019	2003/4/22	4	1038050	2	4.2	8.4
200304220199-012	1019	1019	2003/4/22	5	1029371	2	5.7	11.4
200304220200-012	1019	1019	2003/4/22	1	1006106	1	3.2	3.2
200304220200-012	1019	1019	2003/4/22	3	1019073	2	3.6	7.2
200304220200-012	1019	1019	2003/4/22	5	1036759	1	6.3	6.3
200304220200-012	1019	1019	2003/4/22	6	1003914	1	11.2	11.2
200304220200-012	1019	1019	2003/4/22	7	1003624	1	7.2	7.2
200304220200-012	1019	1019	2003/4/22	8	1003641	1	7.2	7.2
200304220200-012	1019	1019	2003/4/22	9	1041020	4	1.5	6
200304220200-012	1019	1019	2003/4/22	10	1004030	1	1.8	1.8
200304220200-012	1019	1019	2003/4/22	12	1016566	1	3.2	3.2
200304220201-012	1019	1019	2003/4/22	4	1014877	1	39.8	39.8
200304220202-012	1019	1019	2003/4/22	1	1026953	1	5	5
200304220202-012	1019	1019	2003/4/22	2	1034464	1	5.2	5.2
200304220202-012	1019	1019	2003/4/22	3	1039956	1	7.9	7.9
200304220202-012	1019	1019	2003/4/22	4	1034816	1	2.6	2.6
200304220202-012	1019	1019	2003/4/22	5	1019911	1	25.5	25.5
200304220203-012	1019	1019	2003/4/22	2	1005774	1	10	10
200304230001-012	1019	1019	2003/4/23	1	1042256	1	4.8	4.8
200304230001-012	1019	1019	2003/4/23	2	1041231	0.31	24	7.44
200304230001-012	1019	1019	2003/4/23	3	1044678	1	0.5	0.5
200304230001-012	1019	1019	2003/4/23	4	1004814	2	1.65	3.3
200304230001-012	1019	1019	2003/4/23	5	1004871	4	1.65	6.6
200304230001-012	1019	1019	2003/4/23	6	1001090	4	1.9	7.6
200304230001-012	1019	1019	2003/4/23	7	1046124	1	10.8	10.8
200304230001-012	1019	1019	2003/4/23	9	1006574	1	5.5	5.5
200304230001-012	1019	1019	2003/4/23	10	1034771	1	4.8	4.8
200304230002-012	1019	1019	2003/4/23	1	1036705	1	6	6
200304230002-012	1019	1019	2003/4/23	2	1033414	1	16.3	16.3
200304230002-012	1019	1019	2003/4/23	4	1022718	0.49	19.6	9.604
200304230002-012	1019	1019	2003/4/23	5	1006063	2	2.7	5.4
200304230002-012	1019	1019	2003/4/23	6	1025371	0.368	87	32.016
200304230002-012	1019	1019	2003/4/23	7	1034797	1	9	9
200304230002-012	1019	1019	2003/4/23	8	1008028	1	3.65	3.65
200304230002-012	1019	1019	2003/4/23	9	1005905	1	1.8	1.8
200304230002-012	1019	1019	2003/4/23	10	1001811	1	11.4	11.4
200304230002-012	1019	1019	2003/4/23	11	1004030	2	1.8	3.6
200304230002-012	1019	1019	2003/4/23	12	1028125	4	2.5	10
200304230002-012	1019	1019	2003/4/23	13	1047053	2	13.2	26.4
200304230002-012	1019	1019	2003/4/23	14	1046086	3	2.9	8.7
200304230002-012	1019	1019	2003/4/23	15	1042261	1	9.1	9.1
200304230002-012	1019	1019	2003/4/23	16	1037815	1	9.2	9.2
200304230002-012	1019	1019	2003/4/23	17	1019080	1	7.9	7.9
200304230002-012	1019	1019	2003/4/23	18	1007270	1	13.8	13.8
200304230002-012	1019	1019	2003/4/23	19	1036789	1	6.3	6.3
200304230003-012	1019	1019	2003/4/23	1	1001249	2	1	2
200304230004-012	1019	1019	2003/4/23	1	1048627	1	5.8	5.8
200304230004-012	1019	1019	2003/4/23	2	1003561	1	8.6	8.6
200304230004-012	1019	1019	2003/4/23	3	1009999	1	4.7	4.7
200304230004-012	1019	1019	2003/4/23	4	1048769	1	3.7	3.7
200304230004-012	1019	1019	2003/4/23	5	1040019	1	4.9	4.9
200304230004-012	1019	1019	2003/4/23	6	1020802	1	3.5	3.5
200304230005-012	1019	1019	2003/4/23	1	1002129	1	3	3
200304230005-012	1019	1019	2003/4/23	2	1048685	1	2.4	2.4
200304230006-012	1019	1019	2003/4/23	1	1002129	1	3	3
200304230006-012	1019	1019	2003/4/23	2	1031354	1	1.8	1.8
200304230006-012	1019	1019	2003/4/23	3	1046649	1	2.1	2.1
200304230007-012	1019	1019	2003/4/23	1	1041766	1	1.8	1.8
200304230007-012	1019	1019	2003/4/23	2	1011814	1	1.1	1.1
200304230007-012	1019	1019	2003/4/23	3	1002140	1	3	3
200304230007-012	1019	1019	2003/4/23	4	1034854	1	2.5	2.5
200304230008-012	1019	1019	2003/4/23	1	1004992	1	2.3	2.3
200304230008-012	1019	1019	2003/4/23	2	1001698	2	1.3	2.6
200304230008-012	1019	1019	2003/4/23	3	1015606	1	5.6	5.6
200304230008-012	1019	1019	2003/4/23	4	1031354	2	1.8	3.6
200304230008-012	1019	1019	2003/4/23	6	1002478	1	2.3	2.3
200304230008-012	1019	1019	2003/4/23	7	1004729	1	2	2
200304230008-012	1019	1019	2003/4/23	8	1025223	1	2	2
200304230008-012	1019	1019	2003/4/23	9	1001266	1	1.2	1.2
200304230008-012	1019	1019	2003/4/23	10	1001903	2	1.3	2.6
200304230008-012	1019	1019	2003/4/23	11	1035902	1	8.5	8.5
200304230010-012	1019	1019	2003/4/23	2	1040019	1	4.9	4.9
200304230010-012	1019	1019	2003/4/23	3	1046109	1	14.5	14.5
200304230011-012	1019	1019	2003/4/23	1	1033379	1	2.8	2.8
200304230011-012	1019	1019	2003/4/23	2	1033697	1	3.4	3.4
200304230011-012	1019	1019	2003/4/23	3	1014452	1	2.6	2.6
200304230011-012	1019	1019	2003/4/23	4	1013663	1	1.5	1.5
200304230011-012	1019	1019	2003/4/23	5	1037012	1	1.6	1.6
200304230011-012	1019	1019	2003/4/23	6	1038472	1	2.9	2.9
200304230011-012	1019	1019	2003/4/23	7	1016912	1	3.5	3.5
200304230011-012	1019	1019	2003/4/23	8	1045705	1	9.6	9.6
200304230012-012	1019	1019	2003/4/23	1	1003924	1	17.5	17.5
200304230012-012	1019	1019	2003/4/23	2	1025689	1	16.3	16.3
200304230012-012	1019	1019	2003/4/23	3	1034852	1	37	37
200304230012-012	1019	1019	2003/4/23	4	1025371	0.81	87	70.47
200304230012-012	1019	1019	2003/4/23	5	1021334	1	10.7	10.7
200304230012-012	1019	1019	2003/4/23	6	1005485	1	2.1	2.1
200304230013-012	1019	1019	2003/4/23	1	1014877	1	39.8	39.8
200304230013-012	1019	1019	2003/4/23	4	1032768	1	1.35	1.35
200304230013-012	1019	1019	2003/4/23	5	1041763	1	2	2
200304230013-012	1019	1019	2003/4/23	6	1027806	3	3.4	10.2
200304230013-012	1019	1019	2003/4/23	7	1048611	2	1.2	2.4
200304230013-012	1019	1019	2003/4/23	8	1021602	1	11.8	11.8
200304230013-012	1019	1019	2003/4/23	9	1007291	1	8.9	8.9
200304230013-012	1019	1019	2003/4/23	10	1004030	2	1.8	3.6
200304230014-012	1019	1019	2003/4/23	1	1040118	0.38	12.8	4.864
200304230014-012	1019	1019	2003/4/23	3	1004916	24	1.7	40.8
200304230015-012	1019	1019	2003/4/23	2	1017309	1	1.8	1.8
200304230015-012	1019	1019	2003/4/23	3	1040001	1	5.9	5.9
200304230015-012	1019	1019	2003/4/23	4	1009210	1	4.8	4.8
200304230015-012	1019	1019	2003/4/23	5	1036505	8	0.75	6
200304230016-012	1019	1019	2003/4/23	1	1023762	0.54	13	7.02
200304230016-012	1019	1019	2003/4/23	2	1011334	1	1.9	1.9
200304230016-012	1019	1019	2003/4/23	8	1019320	1	82.8	82.8
200304230016-012	1019	1019	2003/4/23	10	1002939	1	0.85	0.85
200304230016-012	1019	1019	2003/4/23	12	1011895	1	3	3
200304230017-012	1019	1019	2003/4/23	2	1023309	0.216	86.6	18.7056
200304230018-012	1019	1019	2003/4/23	1	1014519	1	4	4
200304230018-012	1019	1019	2003/4/23	2	1023757	0.28	13	3.64
200304230018-012	1019	1019	2003/4/23	3	1022155	0.214	16.6	3.5524
200304230018-012	1019	1019	2003/4/23	4	1034083	1	2.2	2.2
200304230019-012	1019	1019	2003/4/23	1	1022738	0.206	32.2	6.6332
200304230019-012	1019	1019	2003/4/23	2	1026669	3	1.4	4.2
200304230019-012	1019	1019	2003/4/23	3	1034083	1	2.2	2.2
200304230019-012	1019	1019	2003/4/23	4	1033775	1	4.4	4.4
200304230019-012	1019	1019	2003/4/23	5	1030996	1	2.2	2.2
200304230019-012	1019	1019	2003/4/23	6	1041289	1	2.6	2.6
200304230019-012	1019	1019	2003/4/23	7	1001856	1	2	2
200304230019-012	1019	1019	2003/4/23	8	1001322	1	2.5	2.5
200304230019-012	1019	1019	2003/4/23	9	1004227	1	3.8	3.8
200304230019-012	1019	1019	2003/4/23	10	1037693	1	2.8	2.8
200304230019-012	1019	1019	2003/4/23	11	1041256	1	3	3
200304230019-012	1019	1019	2003/4/23	12	1001959	1	1.9	1.9
200304230020-012	1019	1019	2003/4/23	1	1033918	10	2.2	22
200304230020-012	1019	1019	2003/4/23	2	1041216	1	11.2	11.2
200304230020-012	1019	1019	2003/4/23	3	1046862	1	45	45
200304230020-012	1019	1019	2003/4/23	4	1019864	1	41.3	41.3
200304230020-012	1019	1019	2003/4/23	5	1040004	1	8.2	8.2
200304230020-012	1019	1019	2003/4/23	6	1032876	2	3.5	7
200304230020-012	1019	1019	2003/4/23	7	1007248	1	5.8	5.8
200304230020-012	1019	1019	2003/4/23	8	1032852	1	3.7	3.7
200304230020-012	1019	1019	2003/4/23	9	1017355	1	4.4	4.4
200304230021-012	1019	1019	2003/4/23	1	1033510	1	0.3	0.3
200304230021-012	1019	1019	2003/4/23	2	1033741	1	2.5	2.5
200304230021-012	1019	1019	2003/4/23	3	1034086	1	2.6	2.6
200304230021-012	1019	1019	2003/4/23	4	1034088	1	2.6	2.6
200304230022-012	1019	1019	2003/4/23	1	1047857	1	7.5	7.5
200304230023-012	1019	1019	2003/4/23	1	1023478	1	11.5	11.5
200304230023-012	1019	1019	2003/4/23	2	1002950	2	1.5	3
200304230025-012	1019	1019	2003/4/23	1	1044482	1	3.5	3.5
200304230026-012	1019	1019	2003/4/23	1	1048963	1	32.8	32.8
200304230026-012	1019	1019	2003/4/23	2	1015121	1	1.9	1.9
200304230026-012	1019	1019	2003/4/23	3	1015900	1	5.3	5.3
200304230026-012	1019	1019	2003/4/23	4	1004848	1	2.3	2.3
200304230026-012	1019	1019	2003/4/23	5	1002971	1	1.3	1.3
200304230026-012	1019	1019	2003/4/23	6	1038640	1	5.6	5.6
200304230026-012	1019	1019	2003/4/23	7	1013790	1	0.6	0.6
200304230026-012	1019	1019	2003/4/23	8	1015062	1	1.6	1.6
200304230026-012	1019	1019	2003/4/23	9	1001090	1	1.9	1.9
200304230027-012	1019	1019	2003/4/23	1	1005905	1	1.8	1.8
200304230027-012	1019	1019	2003/4/23	2	1005845	1	37.8	37.8
200304230030-012	1019	1019	2003/4/23	1	1025425	1	4	4
200304230030-012	1019	1019	2003/4/23	2	1014541	1	1.5	1.5
200304230030-012	1019	1019	2003/4/23	3	1036505	8	0.75	6
200304230030-012	1019	1019	2003/4/23	4	1001090	4	1.9	7.6
200304230030-012	1019	1019	2003/4/23	8	1013646	1	1.5	1.5
200304230031-012	1019	1019	2003/4/23	1	1001090	2	1.9	3.8
200304230031-012	1019	1019	2003/4/23	2	1026715	1	2.3	2.3
200304230031-012	1019	1019	2003/4/23	3	1023654	1	3.5	3.5
200304230031-012	1019	1019	2003/4/23	4	1023652	1	3.5	3.5
200304230031-012	1019	1019	2003/4/23	5	1000073	2	2.9	5.8
200304230031-012	1019	1019	2003/4/23	6	1045048	1	5.3	5.3
200304230032-012	1019	1019	2003/4/23	2	1005799	1	36.3	36.3
200304230032-012	1019	1019	2003/4/23	3	1002433	2	11.3	22.6
200304230032-012	1019	1019	2003/4/23	5	1039726	1	11.5	11.5
200304230032-012	1019	1019	2003/4/23	6	1002663	1	26.9	26.9
200304230033-012	1019	1019	2003/4/23	1	1008400	10	1.9	19
200304230033-012	1019	1019	2003/4/23	3	1004267	1	123.1	123.1
200304230034-012	1019	1019	2003/4/23	1	1048709	1	5.5	5.5
200304230034-012	1019	1019	2003/4/23	2	1048715	1	2.9	2.9
200304230034-012	1019	1019	2003/4/23	3	1039124	3	2.6	7.8
200304230034-012	1019	1019	2003/4/23	5	1020278	1	3.6	3.6
200304230034-012	1019	1019	2003/4/23	6	1020614	48	2.1	100.8
200304230034-012	1019	1019	2003/4/23	8	1028426	4	2.8	11.2
200304230034-012	1019	1019	2003/4/23	9	1048696	1	8.8	8.8
200304230035-012	1019	1019	2003/4/23	1	1012107	2	3	6
200304230035-012	1019	1019	2003/4/23	2	1005929	2	0.9	1.8
200304230035-012	1019	1019	2003/4/23	4	1022658	0.226	10.9	2.4634
200304230035-012	1019	1019	2003/4/23	5	1048965	1	6.7	6.7
200304230035-012	1019	1019	2003/4/23	6	1012154	1	24.5	24.5
200304230035-012	1019	1019	2003/4/23	11	1007176	2	0.5	1
200304230035-012	1019	1019	2003/4/23	13	1007411	1	1.2	1.2
200304230036-012	1019	1019	2003/4/23	1	1048985	1	58.8	58.8
200304230036-012	1019	1019	2003/4/23	3	1044222	1	1.5	1.5
200304230036-012	1019	1019	2003/4/23	5	1008790	1	1.1	1.1
200304230037-012	1019	1019	2003/4/23	1	1004995	4	2.1	8.4
200304230037-012	1019	1019	2003/4/23	2	1004272	4	2.2	8.8
200304230037-012	1019	1019	2003/4/23	3	1006081	1	6.4	6.4
200304230037-012	1019	1019	2003/4/23	4	1048662	1	6.8	6.8
200304230037-012	1019	1019	2003/4/23	5	1041018	1	3	3
200304230037-012	1019	1019	2003/4/23	6	1002090	1	2.9	2.9
200304230037-012	1019	1019	2003/4/23	8	1011714	1	10.3	10.3
200304230037-012	1019	1019	2003/4/23	9	1044451	1	7.1	7.1
200304230038-012	1019	1019	2003/4/23	1	1004863	2	5.9	11.8
200304230038-012	1019	1019	2003/4/23	2	1007893	1	2.9	2.9
200304230038-012	1019	1019	2003/4/23	3	1039888	1	13.1	13.1
200304230038-012	1019	1019	2003/4/23	4	1013912	2	2.3	4.6
200304230039-012	1019	1019	2003/4/23	2	1005378	2	4	8
200304230039-012	1019	1019	2003/4/23	3	1001840	1	9.7	9.7
200304230039-012	1019	1019	2003/4/23	4	1002302	1	5	5
200304230039-012	1019	1019	2003/4/23	5	1007567	1	5.2	5.2
200304230039-012	1019	1019	2003/4/23	6	1001651	1	16.6	16.6
200304230039-012	1019	1019	2003/4/23	7	1001852	1	2.7	2.7
200304230039-012	1019	1019	2003/4/23	8	1004778	2	0.9	1.8
200304230040-012	1019	1019	2003/4/23	1	1028426	1	2.8	2.8
200304230040-012	1019	1019	2003/4/23	2	1046538	1	5	5
200304230040-012	1019	1019	2003/4/23	3	1004624	1	1.9	1.9
200304230040-012	1019	1019	2003/4/23	4	1035451	1	2.8	2.8
200304230041-012	1019	1019	2003/4/23	1	1006189	1	43.9	43.9
200304230041-012	1019	1019	2003/4/23	2	1048971	24	1.7	40.8
200304230041-012	1019	1019	2003/4/23	3	1004422	1	14.3	14.3
200304230041-012	1019	1019	2003/4/23	4	1040119	0.944	18.6	17.5584
200304230041-012	1019	1019	2003/4/23	5	1008643	0.276	25.4	7.0104
200304230041-012	1019	1019	2003/4/23	6	1015903	1	12.3	12.3
200304230041-012	1019	1019	2003/4/23	7	1038640	1	5.6	5.6
200304230041-012	1019	1019	2003/4/23	9	1007291	1	8.9	8.9
200304230041-012	1019	1019	2003/4/23	10	1003883	1	16.8	16.8
200304230041-012	1019	1019	2003/4/23	11	1040497	1	2.9	2.9
200304230041-012	1019	1019	2003/4/23	12	1018101	1	3.2	3.2
200304230042-012	1019	1019	2003/4/23	1	1011290	1	159.5	159.5
200304230044-012	1019	1019	2003/4/23	1	1002429	1	38	38
200304230044-012	1019	1019	2003/4/23	2	1001758	1	6.5	6.5
200304230045-012	1019	1019	2003/4/23	1	1016187	1	33.5	33.5
200304230046-012	1019	1019	2003/4/23	1	1041233	1	11.9	11.9
200304230046-012	1019	1019	2003/4/23	2	1005027	2	6.8	13.6
200304230047-012	1019	1019	2003/4/23	1	1006674	1	9.2	9.2
200304230047-012	1019	1019	2003/4/23	2	1017529	1	4.6	4.6
200304230048-012	1019	1019	2003/4/23	1	1048975	24	2.1	50.4
200304230049-012	1019	1019	2003/4/23	2	1001552	1	7	7
200304230049-012	1019	1019	2003/4/23	3	1021458	1	4	4
200304230049-012	1019	1019	2003/4/23	4	1021682	0.168	9.6	1.6128
200304230049-012	1019	1019	2003/4/23	5	1022648	0.328	10	3.28
200304230049-012	1019	1019	2003/4/23	6	1022423	0.18	25	4.5
200304230049-012	1019	1019	2003/4/23	7	1034326	2	2	4
200304230049-012	1019	1019	2003/4/23	8	1034930	6	1	6
200304230049-012	1019	1019	2003/4/23	9	1036505	4	0.75	3
200304230049-012	1019	1019	2003/4/23	11	1019360	1	5.4	5.4
200304230049-012	1019	1019	2003/4/23	12	1026770	1	11.6	11.6
200304230049-012	1019	1019	2003/4/23	13	1014464	1	3.4	3.4
200304230049-012	1019	1019	2003/4/23	14	1006358	1	15.3	15.3
200304230049-012	1019	1019	2003/4/23	15	1028610	1	3.4	3.4
200304230049-012	1019	1019	2003/4/23	16	1048855	1	14.8	14.8
200304230051-012	1019	1019	2003/4/23	1	1040009	1	2.8	2.8
200304230051-012	1019	1019	2003/4/23	2	1033375	1	4.1	4.1
